Customer ID,Balance,Balance Frquency,Purchases,One-Off Purchases,Installments Purchased,Cash Advance,Purchase Frequency,One-Off Purchase Frequency,Installments Purchase Frequency,Cash Advance Frquency,Cash Advance TRX,Purchases TRX,Credit Limit,Payments,Minimum Payment,PRC Full Payment,Tenure,Cluster
C17082,,,,,,,,,,,,,,,,,,
C17083,,,,,,,,,,,,,,,,,,
C17084,,,,,,,,,,,,,,,,,,
C17085,,,,,,,,,,,,,,,,,,
C17086,,,,,,,,,,,,,,,,,,
C17087,,,,,,,,,,,,,,,,,,
C17088,,,,,,,,,,,,,,,,,,
C17089,,,,,,,,,,,,,,,,,,
C17090,,,,,,,,,,,,,,,,,,
C17091,,,,,,,,,,,,,,,,,,
C17092,,,,,,,,,,,,,,,,,,
C17093,,,,,,,,,,,,,,,,,,
C17094,,,,,,,,,,,,,,,,,,
C17095,,,,,,,,,,,,,,,,,,
C17096,,,,,,,,,,,,,,,,,,
C17097,,,,,,,,,,,,,,,,,,
C17098,,,,,,,,,,,,,,,,,,
C17099,,,,,,,,,,,,,,,,,,
C17100,,,,,,,,,,,,,,,,,,
C17101,,,,,,,,,,,,,,,,,,
C17102,,,,,,,,,,,,,,,,,,
C17103,,,,,,,,,,,,,,,,,,
C17104,,,,,,,,,,,,,,,,,,
C17105,,,,,,,,,,,,,,,,,,
C17106,,,,,,,,,,,,,,,,,,
C17107,,,,,,,,,,,,,,,,,,
C17108,,,,,,,,,,,,,,,,,,
C17109,,,,,,,,,,,,,,,,,,
C17110,,,,,,,,,,,,,,,,,,
C17111,,,,,,,,,,,,,,,,,,
C17112,,,,,,,,,,,,,,,,,,
C17113,,,,,,,,,,,,,,,,,,
C17114,,,,,,,,,,,,,,,,,,
C17115,,,,,,,,,,,,,,,,,,
C17116,,,,,,,,,,,,,,,,,,
C17117,,,,,,,,,,,,,,,,,,
C17118,,,,,,,,,,,,,,,,,,
C17119,,,,,,,,,,,,,,,,,,
C17120,,,,,,,,,,,,,,,,,,
C17121,,,,,,,,,,,,,,,,,,
C17122,,,,,,,,,,,,,,,,,,
C17123,,,,,,,,,,,,,,,,,,
C17124,,,,,,,,,,,,,,,,,,
C17125,,,,,,,,,,,,,,,,,,
C17126,,,,,,,,,,,,,,,,,,
C17127,,,,,,,,,,,,,,,,,,
C17128,,,,,,,,,,,,,,,,,,
C17129,,,,,,,,,,,,,,,,,,
C17130,,,,,,,,,,,,,,,,,,
C17131,,,,,,,,,,,,,,,,,,
C17132,,,,,,,,,,,,,,,,,,
C17133,,,,,,,,,,,,,,,,,,
C17134,,,,,,,,,,,,,,,,,,
C17135,,,,,,,,,,,,,,,,,,
C17136,,,,,,,,,,,,,,,,,,
C17137,,,,,,,,,,,,,,,,,,
C17138,,,,,,,,,,,,,,,,,,
C17139,,,,,,,,,,,,,,,,,,
C17140,,,,,,,,,,,,,,,,,,
C17141,,,,,,,,,,,,,,,,,,
C17142,,,,,,,,,,,,,,,,,,
C17143,,,,,,,,,,,,,,,,,,
C17144,,,,,,,,,,,,,,,,,,
C17145,,,,,,,,,,,,,,,,,,
C17146,,,,,,,,,,,,,,,,,,
C17147,,,,,,,,,,,,,,,,,,
C17148,,,,,,,,,,,,,,,,,,
C17149,,,,,,,,,,,,,,,,,,
C17150,,,,,,,,,,,,,,,,,,
C17151,,,,,,,,,,,,,,,,,,
C17152,,,,,,,,,,,,,,,,,,
C17153,,,,,,,,,,,,,,,,,,
C17154,,,,,,,,,,,,,,,,,,
C17156,,,,,,,,,,,,,,,,,,
C17157,,,,,,,,,,,,,,,,,,
C17158,,,,,,,,,,,,,,,,,,
C17159,,,,,,,,,,,,,,,,,,
C17160,,,,,,,,,,,,,,,,,,
C17161,,,,,,,,,,,,,,,,,,
C17163,,,,,,,,,,,,,,,,,,
C17164,,,,,,,,,,,,,,,,,,
C17165,,,,,,,,,,,,,,,,,,
C17166,,,,,,,,,,,,,,,,,,
C17167,,,,,,,,,,,,,,,,,,
C17168,,,,,,,,,,,,,,,,,,
C17169,,,,,,,,,,,,,,,,,,
C17170,,,,,,,,,,,,,,,,,,
C17172,,,,,,,,,,,,,,,,,,
C17173,,,,,,,,,,,,,,,,,,
C17174,,,,,,,,,,,,,,,,,,
C17175,,,,,,,,,,,,,,,,,,
C17176,,,,,,,,,,,,,,,,,,
C17177,,,,,,,,,,,,,,,,,,
C17178,,,,,,,,,,,,,,,,,,
C17179,,,,,,,,,,,,,,,,,,
C17180,,,,,,,,,,,,,,,,,,
C17181,,,,,,,,,,,,,,,,,,
C17183,,,,,,,,,,,,,,,,,,
C17184,,,,,,,,,,,,,,,,,,
C17185,,,,,,,,,,,,,,,,,,
C17186,,,,,,,,,,,,,,,,,,
C17187,,,,,,,,,,,,,,,,,,
C17188,,,,,,,,,,,,,,,,,,
C17189,,,,,,,,,,,,,,,,,,
C17190,,,,,,,,,,,,,,,,,,
C17191,,,,,,,,,,,,,,,,,,
C17193,,,,,,,,,,,,,,,,,,
C17194,,,,,,,,,,,,,,,,,,
C17195,,,,,,,,,,,,,,,,,,
C17196,,,,,,,,,,,,,,,,,,
C17197,,,,,,,,,,,,,,,,,,
C17198,,,,,,,,,,,,,,,,,,
C17199,,,,,,,,,,,,,,,,,,
C17200,,,,,,,,,,,,,,,,,,
C17201,,,,,,,,,,,,,,,,,,
C17202,,,,,,,,,,,,,,,,,,
C17203,,,,,,,,,,,,,,,,,,
C17204,,,,,,,,,,,,,,,,,,
C17205,,,,,,,,,,,,,,,,,,
C17206,,,,,,,,,,,,,,,,,,
C17207,,,,,,,,,,,,,,,,,,
C17208,,,,,,,,,,,,,,,,,,
C17209,,,,,,,,,,,,,,,,,,
C17210,,,,,,,,,,,,,,,,,,
C17211,,,,,,,,,,,,,,,,,,
C17212,,,,,,,,,,,,,,,,,,
C17213,,,,,,,,,,,,,,,,,,
C17214,,,,,,,,,,,,,,,,,,
C17215,,,,,,,,,,,,,,,,,,
C17216,,,,,,,,,,,,,,,,,,
C17217,,,,,,,,,,,,,,,,,,
C17218,,,,,,,,,,,,,,,,,,
C17219,,,,,,,,,,,,,,,,,,
C17220,,,,,,,,,,,,,,,,,,
C17221,,,,,,,,,,,,,,,,,,
C17222,,,,,,,,,,,,,,,,,,
C17223,,,,,,,,,,,,,,,,,,
C17224,,,,,,,,,,,,,,,,,,
C17225,,,,,,,,,,,,,,,,,,
C17226,,,,,,,,,,,,,,,,,,
C17227,,,,,,,,,,,,,,,,,,
C17228,,,,,,,,,,,,,,,,,,
C17229,,,,,,,,,,,,,,,,,,
C17230,,,,,,,,,,,,,,,,,,
C17231,,,,,,,,,,,,,,,,,,
C17232,,,,,,,,,,,,,,,,,,
C17233,,,,,,,,,,,,,,,,,,
C17234,,,,,,,,,,,,,,,,,,
C17235,,,,,,,,,,,,,,,,,,
C17236,,,,,,,,,,,,,,,,,,
C17237,,,,,,,,,,,,,,,,,,
C17239,,,,,,,,,,,,,,,,,,
C17240,,,,,,,,,,,,,,,,,,
C17241,,,,,,,,,,,,,,,,,,
C17242,,,,,,,,,,,,,,,,,,
C17243,,,,,,,,,,,,,,,,,,
C17244,,,,,,,,,,,,,,,,,,
C17245,,,,,,,,,,,,,,,,,,
C17246,,,,,,,,,,,,,,,,,,
C17247,,,,,,,,,,,,,,,,,,
C17248,,,,,,,,,,,,,,,,,,
C17249,,,,,,,,,,,,,,,,,,
C17250,,,,,,,,,,,,,,,,,,
C17251,,,,,,,,,,,,,,,,,,
C17252,,,,,,,,,,,,,,,,,,
C17253,,,,,,,,,,,,,,,,,,
C17254,,,,,,,,,,,,,,,,,,
C17255,,,,,,,,,,,,,,,,,,
C17256,,,,,,,,,,,,,,,,,,
C17257,,,,,,,,,,,,,,,,,,
C17258,,,,,,,,,,,,,,,,,,
C17259,,,,,,,,,,,,,,,,,,
C17260,,,,,,,,,,,,,,,,,,
C17261,,,,,,,,,,,,,,,,,,
C17262,,,,,,,,,,,,,,,,,,
C17263,,,,,,,,,,,,,,,,,,
C17264,,,,,,,,,,,,,,,,,,
C17265,,,,,,,,,,,,,,,,,,
C17266,,,,,,,,,,,,,,,,,,
C17268,,,,,,,,,,,,,,,,,,
C17269,,,,,,,,,,,,,,,,,,
C17270,,,,,,,,,,,,,,,,,,
C17271,,,,,,,,,,,,,,,,,,
C17272,,,,,,,,,,,,,,,,,,
C17273,,,,,,,,,,,,,,,,,,
C17275,,,,,,,,,,,,,,,,,,
C17276,,,,,,,,,,,,,,,,,,
C17277,,,,,,,,,,,,,,,,,,
C17278,,,,,,,,,,,,,,,,,,
C17279,,,,,,,,,,,,,,,,,,
C17280,,,,,,,,,,,,,,,,,,
C17281,,,,,,,,,,,,,,,,,,
C17282,,,,,,,,,,,,,,,,,,
C17283,,,,,,,,,,,,,,,,,,
C17284,,,,,,,,,,,,,,,,,,
C17285,,,,,,,,,,,,,,,,,,
C17286,,,,,,,,,,,,,,,,,,
C17287,,,,,,,,,,,,,,,,,,
C17288,,,,,,,,,,,,,,,,,,
C17289,,,,,,,,,,,,,,,,,,
C17290,,,,,,,,,,,,,,,,,,
C17291,,,,,,,,,,,,,,,,,,
C17292,,,,,,,,,,,,,,,,,,
C17293,,,,,,,,,,,,,,,,,,
C17294,,,,,,,,,,,,,,,,,,
C17295,,,,,,,,,,,,,,,,,,
C17296,,,,,,,,,,,,,,,,,,
C17297,,,,,,,,,,,,,,,,,,
C17298,,,,,,,,,,,,,,,,,,
C17299,,,,,,,,,,,,,,,,,,
C17300,,,,,,,,,,,,,,,,,,
C17302,,,,,,,,,,,,,,,,,,
C17303,,,,,,,,,,,,,,,,,,
C17304,,,,,,,,,,,,,,,,,,
C17305,,,,,,,,,,,,,,,,,,
C17306,,,,,,,,,,,,,,,,,,
C17307,,,,,,,,,,,,,,,,,,
C17308,,,,,,,,,,,,,,,,,,
C17309,,,,,,,,,,,,,,,,,,
C17310,,,,,,,,,,,,,,,,,,
C17311,,,,,,,,,,,,,,,,,,
C17312,,,,,,,,,,,,,,,,,,
C17313,,,,,,,,,,,,,,,,,,
C17314,,,,,,,,,,,,,,,,,,
C17315,,,,,,,,,,,,,,,,,,
C17316,,,,,,,,,,,,,,,,,,
C17317,,,,,,,,,,,,,,,,,,
C17318,,,,,,,,,,,,,,,,,,
C17319,,,,,,,,,,,,,,,,,,
C17320,,,,,,,,,,,,,,,,,,
C17321,,,,,,,,,,,,,,,,,,
C17322,,,,,,,,,,,,,,,,,,
C17323,,,,,,,,,,,,,,,,,,
C17324,,,,,,,,,,,,,,,,,,
C17325,,,,,,,,,,,,,,,,,,
C17326,,,,,,,,,,,,,,,,,,
C17327,,,,,,,,,,,,,,,,,,
C17328,,,,,,,,,,,,,,,,,,
C17329,,,,,,,,,,,,,,,,,,
C17330,,,,,,,,,,,,,,,,,,
C17331,,,,,,,,,,,,,,,,,,
C17332,,,,,,,,,,,,,,,,,,
C17334,,,,,,,,,,,,,,,,,,
C17335,,,,,,,,,,,,,,,,,,
C17336,,,,,,,,,,,,,,,,,,
C17337,,,,,,,,,,,,,,,,,,
C17338,,,,,,,,,,,,,,,,,,
C17339,,,,,,,,,,,,,,,,,,
C17340,,,,,,,,,,,,,,,,,,
C17341,,,,,,,,,,,,,,,,,,
C17342,,,,,,,,,,,,,,,,,,
C17343,,,,,,,,,,,,,,,,,,
C17344,,,,,,,,,,,,,,,,,,
C17345,,,,,,,,,,,,,,,,,,
C17346,,,,,,,,,,,,,,,,,,
C17348,,,,,,,,,,,,,,,,,,
C17349,,,,,,,,,,,,,,,,,,
C17350,,,,,,,,,,,,,,,,,,
C17351,,,,,,,,,,,,,,,,,,
C17352,,,,,,,,,,,,,,,,,,
C17353,,,,,,,,,,,,,,,,,,
C17354,,,,,,,,,,,,,,,,,,
C17355,,,,,,,,,,,,,,,,,,
C17356,,,,,,,,,,,,,,,,,,
C17357,,,,,,,,,,,,,,,,,,
C17358,,,,,,,,,,,,,,,,,,
C17359,,,,,,,,,,,,,,,,,,
C17360,,,,,,,,,,,,,,,,,,
C17361,,,,,,,,,,,,,,,,,,
C17362,,,,,,,,,,,,,,,,,,
C17363,,,,,,,,,,,,,,,,,,
C17364,,,,,,,,,,,,,,,,,,
C17365,,,,,,,,,,,,,,,,,,
C17366,,,,,,,,,,,,,,,,,,
C17367,,,,,,,,,,,,,,,,,,
C17368,,,,,,,,,,,,,,,,,,
C17369,,,,,,,,,,,,,,,,,,
C17370,,,,,,,,,,,,,,,,,,
C17371,,,,,,,,,,,,,,,,,,
C17372,,,,,,,,,,,,,,,,,,
C17373,,,,,,,,,,,,,,,,,,
C17374,,,,,,,,,,,,,,,,,,
C17376,,,,,,,,,,,,,,,,,,
C17377,,,,,,,,,,,,,,,,,,
C17378,,,,,,,,,,,,,,,,,,
C17379,,,,,,,,,,,,,,,,,,
C17380,,,,,,,,,,,,,,,,,,
C17382,,,,,,,,,,,,,,,,,,
C17383,,,,,,,,,,,,,,,,,,
C17384,,,,,,,,,,,,,,,,,,
C17385,,,,,,,,,,,,,,,,,,
C17386,,,,,,,,,,,,,,,,,,
C17387,,,,,,,,,,,,,,,,,,
C17388,,,,,,,,,,,,,,,,,,
C17389,,,,,,,,,,,,,,,,,,
C17390,,,,,,,,,,,,,,,,,,
C17391,,,,,,,,,,,,,,,,,,
C17392,,,,,,,,,,,,,,,,,,
C17393,,,,,,,,,,,,,,,,,,
C17394,,,,,,,,,,,,,,,,,,
C17395,,,,,,,,,,,,,,,,,,
C17396,,,,,,,,,,,,,,,,,,
C17397,,,,,,,,,,,,,,,,,,
C17398,,,,,,,,,,,,,,,,,,
C17399,,,,,,,,,,,,,,,,,,
C17400,,,,,,,,,,,,,,,,,,
C17401,,,,,,,,,,,,,,,,,,
C17402,,,,,,,,,,,,,,,,,,
C17403,,,,,,,,,,,,,,,,,,
C17404,,,,,,,,,,,,,,,,,,
C17405,,,,,,,,,,,,,,,,,,
C17406,,,,,,,,,,,,,,,,,,
C17407,,,,,,,,,,,,,,,,,,
C17408,,,,,,,,,,,,,,,,,,
C17409,,,,,,,,,,,,,,,,,,
C17410,,,,,,,,,,,,,,,,,,
C17411,,,,,,,,,,,,,,,,,,
C17412,,,,,,,,,,,,,,,,,,
C17413,,,,,,,,,,,,,,,,,,
C17414,,,,,,,,,,,,,,,,,,
C17415,,,,,,,,,,,,,,,,,,
C17416,,,,,,,,,,,,,,,,,,
C17417,,,,,,,,,,,,,,,,,,
C17418,,,,,,,,,,,,,,,,,,
C17419,,,,,,,,,,,,,,,,,,
C17420,,,,,,,,,,,,,,,,,,
C17421,,,,,,,,,,,,,,,,,,
C17422,,,,,,,,,,,,,,,,,,
C17423,,,,,,,,,,,,,,,,,,
C17424,,,,,,,,,,,,,,,,,,
C17425,,,,,,,,,,,,,,,,,,
C17426,,,,,,,,,,,,,,,,,,
C17427,,,,,,,,,,,,,,,,,,
C17428,,,,,,,,,,,,,,,,,,
C17429,,,,,,,,,,,,,,,,,,
C17430,,,,,,,,,,,,,,,,,,
C17431,,,,,,,,,,,,,,,,,,
C17432,,,,,,,,,,,,,,,,,,
C17433,,,,,,,,,,,,,,,,,,
C17434,,,,,,,,,,,,,,,,,,
C17435,,,,,,,,,,,,,,,,,,
C17436,,,,,,,,,,,,,,,,,,
C17437,,,,,,,,,,,,,,,,,,
C17438,,,,,,,,,,,,,,,,,,
C17439,,,,,,,,,,,,,,,,,,
C17440,,,,,,,,,,,,,,,,,,
C17441,,,,,,,,,,,,,,,,,,
C17442,,,,,,,,,,,,,,,,,,
C17443,,,,,,,,,,,,,,,,,,
C17444,,,,,,,,,,,,,,,,,,
C17445,,,,,,,,,,,,,,,,,,
C17446,,,,,,,,,,,,,,,,,,
C17448,,,,,,,,,,,,,,,,,,
C17449,,,,,,,,,,,,,,,,,,
C17450,,,,,,,,,,,,,,,,,,
C17451,,,,,,,,,,,,,,,,,,
C17452,,,,,,,,,,,,,,,,,,
C17454,,,,,,,,,,,,,,,,,,
C17455,,,,,,,,,,,,,,,,,,
C17456,,,,,,,,,,,,,,,,,,
C17457,,,,,,,,,,,,,,,,,,
C17458,,,,,,,,,,,,,,,,,,
C17459,,,,,,,,,,,,,,,,,,
C17460,,,,,,,,,,,,,,,,,,
C17461,,,,,,,,,,,,,,,,,,
C17462,,,,,,,,,,,,,,,,,,
C17463,,,,,,,,,,,,,,,,,,
C17464,,,,,,,,,,,,,,,,,,
C17465,,,,,,,,,,,,,,,,,,
C17466,,,,,,,,,,,,,,,,,,
C17467,,,,,,,,,,,,,,,,,,
C17468,,,,,,,,,,,,,,,,,,
C17469,,,,,,,,,,,,,,,,,,
C17470,,,,,,,,,,,,,,,,,,
C17471,,,,,,,,,,,,,,,,,,
C17472,,,,,,,,,,,,,,,,,,
C17473,,,,,,,,,,,,,,,,,,
C17474,,,,,,,,,,,,,,,,,,
C17476,,,,,,,,,,,,,,,,,,
C17477,,,,,,,,,,,,,,,,,,
C17478,,,,,,,,,,,,,,,,,,
C17479,,,,,,,,,,,,,,,,,,
C17480,,,,,,,,,,,,,,,,,,
C17481,,,,,,,,,,,,,,,,,,
C17482,,,,,,,,,,,,,,,,,,
C17483,,,,,,,,,,,,,,,,,,
C17484,,,,,,,,,,,,,,,,,,
C17485,,,,,,,,,,,,,,,,,,
C17486,,,,,,,,,,,,,,,,,,
C17487,,,,,,,,,,,,,,,,,,
C17488,,,,,,,,,,,,,,,,,,
C17489,,,,,,,,,,,,,,,,,,
C17490,,,,,,,,,,,,,,,,,,
C17491,,,,,,,,,,,,,,,,,,
C17492,,,,,,,,,,,,,,,,,,
C17493,,,,,,,,,,,,,,,,,,
C17494,,,,,,,,,,,,,,,,,,
C17495,,,,,,,,,,,,,,,,,,
C17496,,,,,,,,,,,,,,,,,,
C17498,,,,,,,,,,,,,,,,,,
C17499,,,,,,,,,,,,,,,,,,
C17500,,,,,,,,,,,,,,,,,,
C17501,,,,,,,,,,,,,,,,,,
C17502,,,,,,,,,,,,,,,,,,
C17503,,,,,,,,,,,,,,,,,,
C17504,,,,,,,,,,,,,,,,,,
C17505,,,,,,,,,,,,,,,,,,
C17506,,,,,,,,,,,,,,,,,,
C17507,,,,,,,,,,,,,,,,,,
C17508,,,,,,,,,,,,,,,,,,
C17509,,,,,,,,,,,,,,,,,,
C17510,,,,,,,,,,,,,,,,,,
C17511,,,,,,,,,,,,,,,,,,
C17512,,,,,,,,,,,,,,,,,,
C17513,,,,,,,,,,,,,,,,,,
C17514,,,,,,,,,,,,,,,,,,
C17515,,,,,,,,,,,,,,,,,,
C17516,,,,,,,,,,,,,,,,,,
C17517,,,,,,,,,,,,,,,,,,
C17518,,,,,,,,,,,,,,,,,,
C17519,,,,,,,,,,,,,,,,,,
C17521,,,,,,,,,,,,,,,,,,
C17522,,,,,,,,,,,,,,,,,,
C17523,,,,,,,,,,,,,,,,,,
C17524,,,,,,,,,,,,,,,,,,
C17525,,,,,,,,,,,,,,,,,,
C17526,,,,,,,,,,,,,,,,,,
C17527,,,,,,,,,,,,,,,,,,
C17528,,,,,,,,,,,,,,,,,,
C17529,,,,,,,,,,,,,,,,,,
C17530,,,,,,,,,,,,,,,,,,
C17531,,,,,,,,,,,,,,,,,,
C17532,,,,,,,,,,,,,,,,,,
C17533,,,,,,,,,,,,,,,,,,
C17534,,,,,,,,,,,,,,,,,,
C17535,,,,,,,,,,,,,,,,,,
C17536,,,,,,,,,,,,,,,,,,
C17538,,,,,,,,,,,,,,,,,,
C17539,,,,,,,,,,,,,,,,,,
C17540,,,,,,,,,,,,,,,,,,
C17541,,,,,,,,,,,,,,,,,,
C17542,,,,,,,,,,,,,,,,,,
C17543,,,,,,,,,,,,,,,,,,
C17544,,,,,,,,,,,,,,,,,,
C17545,,,,,,,,,,,,,,,,,,
C17546,,,,,,,,,,,,,,,,,,
C17547,,,,,,,,,,,,,,,,,,
C17548,,,,,,,,,,,,,,,,,,
C17549,,,,,,,,,,,,,,,,,,
C17550,,,,,,,,,,,,,,,,,,
C17551,,,,,,,,,,,,,,,,,,
C17553,,,,,,,,,,,,,,,,,,
C17554,,,,,,,,,,,,,,,,,,
C17555,,,,,,,,,,,,,,,,,,
C17556,,,,,,,,,,,,,,,,,,
C17558,,,,,,,,,,,,,,,,,,
C17559,,,,,,,,,,,,,,,,,,
C17560,,,,,,,,,,,,,,,,,,
C17561,,,,,,,,,,,,,,,,,,
C17562,,,,,,,,,,,,,,,,,,
C17563,,,,,,,,,,,,,,,,,,
C17565,,,,,,,,,,,,,,,,,,
C17566,,,,,,,,,,,,,,,,,,
C17567,,,,,,,,,,,,,,,,,,
C17568,,,,,,,,,,,,,,,,,,
C17569,,,,,,,,,,,,,,,,,,
C17570,,,,,,,,,,,,,,,,,,
C17571,,,,,,,,,,,,,,,,,,
C17572,,,,,,,,,,,,,,,,,,
C17573,,,,,,,,,,,,,,,,,,
C17574,,,,,,,,,,,,,,,,,,
C17575,,,,,,,,,,,,,,,,,,
C17576,,,,,,,,,,,,,,,,,,
C17577,,,,,,,,,,,,,,,,,,
C17578,,,,,,,,,,,,,,,,,,
C17579,,,,,,,,,,,,,,,,,,
C17580,,,,,,,,,,,,,,,,,,
C17582,,,,,,,,,,,,,,,,,,
C17583,,,,,,,,,,,,,,,,,,
C17584,,,,,,,,,,,,,,,,,,
C17585,,,,,,,,,,,,,,,,,,
C17586,,,,,,,,,,,,,,,,,,
C17587,,,,,,,,,,,,,,,,,,
C17588,,,,,,,,,,,,,,,,,,
C17589,,,,,,,,,,,,,,,,,,
C17590,,,,,,,,,,,,,,,,,,
C17591,,,,,,,,,,,,,,,,,,
C17593,,,,,,,,,,,,,,,,,,
C17594,,,,,,,,,,,,,,,,,,
C17595,,,,,,,,,,,,,,,,,,
C17596,,,,,,,,,,,,,,,,,,
C17597,,,,,,,,,,,,,,,,,,
C17598,,,,,,,,,,,,,,,,,,
C17599,,,,,,,,,,,,,,,,,,
C17600,,,,,,,,,,,,,,,,,,
C17601,,,,,,,,,,,,,,,,,,
C17602,,,,,,,,,,,,,,,,,,
C17604,,,,,,,,,,,,,,,,,,
C17605,,,,,,,,,,,,,,,,,,
C17606,,,,,,,,,,,,,,,,,,
C17607,,,,,,,,,,,,,,,,,,
C17608,,,,,,,,,,,,,,,,,,
C17609,,,,,,,,,,,,,,,,,,
C17610,,,,,,,,,,,,,,,,,,
C17611,,,,,,,,,,,,,,,,,,
C17612,,,,,,,,,,,,,,,,,,
C17613,,,,,,,,,,,,,,,,,,
C17614,,,,,,,,,,,,,,,,,,
C17616,,,,,,,,,,,,,,,,,,
C17617,,,,,,,,,,,,,,,,,,
C17618,,,,,,,,,,,,,,,,,,
C17619,,,,,,,,,,,,,,,,,,
C17620,,,,,,,,,,,,,,,,,,
C17621,,,,,,,,,,,,,,,,,,
C17622,,,,,,,,,,,,,,,,,,
C17623,,,,,,,,,,,,,,,,,,
C17624,,,,,,,,,,,,,,,,,,
C17625,,,,,,,,,,,,,,,,,,
C17626,,,,,,,,,,,,,,,,,,
C17628,,,,,,,,,,,,,,,,,,
C17629,,,,,,,,,,,,,,,,,,
C17630,,,,,,,,,,,,,,,,,,
C17631,,,,,,,,,,,,,,,,,,
C17632,,,,,,,,,,,,,,,,,,
C17633,,,,,,,,,,,,,,,,,,
C17634,,,,,,,,,,,,,,,,,,
C17635,,,,,,,,,,,,,,,,,,
C17636,,,,,,,,,,,,,,,,,,
C17637,,,,,,,,,,,,,,,,,,
C17639,,,,,,,,,,,,,,,,,,
C17640,,,,,,,,,,,,,,,,,,
C17641,,,,,,,,,,,,,,,,,,
C17642,,,,,,,,,,,,,,,,,,
C17643,,,,,,,,,,,,,,,,,,
C17644,,,,,,,,,,,,,,,,,,
C17645,,,,,,,,,,,,,,,,,,
C17646,,,,,,,,,,,,,,,,,,
C17647,,,,,,,,,,,,,,,,,,
C17648,,,,,,,,,,,,,,,,,,
C17649,,,,,,,,,,,,,,,,,,
C17650,,,,,,,,,,,,,,,,,,
C17651,,,,,,,,,,,,,,,,,,
C17652,,,,,,,,,,,,,,,,,,
C17653,,,,,,,,,,,,,,,,,,
C17654,,,,,,,,,,,,,,,,,,
C17655,,,,,,,,,,,,,,,,,,
C17656,,,,,,,,,,,,,,,,,,
C17657,,,,,,,,,,,,,,,,,,
C17658,,,,,,,,,,,,,,,,,,
C17659,,,,,,,,,,,,,,,,,,
C17660,,,,,,,,,,,,,,,,,,
C17661,,,,,,,,,,,,,,,,,,
C17662,,,,,,,,,,,,,,,,,,
C17663,,,,,,,,,,,,,,,,,,
C17664,,,,,,,,,,,,,,,,,,
C17665,,,,,,,,,,,,,,,,,,
C17666,,,,,,,,,,,,,,,,,,
C17667,,,,,,,,,,,,,,,,,,
C17668,,,,,,,,,,,,,,,,,,
C17669,,,,,,,,,,,,,,,,,,
C17670,,,,,,,,,,,,,,,,,,
C17671,,,,,,,,,,,,,,,,,,
C17672,,,,,,,,,,,,,,,,,,
C17673,,,,,,,,,,,,,,,,,,
C17674,,,,,,,,,,,,,,,,,,
C17675,,,,,,,,,,,,,,,,,,
C17676,,,,,,,,,,,,,,,,,,
C17677,,,,,,,,,,,,,,,,,,
C17678,,,,,,,,,,,,,,,,,,
C17679,,,,,,,,,,,,,,,,,,
C17680,,,,,,,,,,,,,,,,,,
C17681,,,,,,,,,,,,,,,,,,
C17682,,,,,,,,,,,,,,,,,,
C17683,,,,,,,,,,,,,,,,,,
C17684,,,,,,,,,,,,,,,,,,
C17685,,,,,,,,,,,,,,,,,,
C17686,,,,,,,,,,,,,,,,,,
C17687,,,,,,,,,,,,,,,,,,
C17688,,,,,,,,,,,,,,,,,,
C17689,,,,,,,,,,,,,,,,,,
C17690,,,,,,,,,,,,,,,,,,
C17691,,,,,,,,,,,,,,,,,,
C17692,,,,,,,,,,,,,,,,,,
C17693,,,,,,,,,,,,,,,,,,
C17694,,,,,,,,,,,,,,,,,,
C17695,,,,,,,,,,,,,,,,,,
C17697,,,,,,,,,,,,,,,,,,
C17698,,,,,,,,,,,,,,,,,,
C17699,,,,,,,,,,,,,,,,,,
C17700,,,,,,,,,,,,,,,,,,
C17701,,,,,,,,,,,,,,,,,,
C17702,,,,,,,,,,,,,,,,,,
C17703,,,,,,,,,,,,,,,,,,
C17704,,,,,,,,,,,,,,,,,,
C17705,,,,,,,,,,,,,,,,,,
C17706,,,,,,,,,,,,,,,,,,
C17707,,,,,,,,,,,,,,,,,,
C17708,,,,,,,,,,,,,,,,,,
C17709,,,,,,,,,,,,,,,,,,
C17710,,,,,,,,,,,,,,,,,,
C17711,,,,,,,,,,,,,,,,,,
C17712,,,,,,,,,,,,,,,,,,
C17713,,,,,,,,,,,,,,,,,,
C17714,,,,,,,,,,,,,,,,,,
C17715,,,,,,,,,,,,,,,,,,
C17716,,,,,,,,,,,,,,,,,,
C17717,,,,,,,,,,,,,,,,,,
C17718,,,,,,,,,,,,,,,,,,
C17719,,,,,,,,,,,,,,,,,,
C17720,,,,,,,,,,,,,,,,,,
C17721,,,,,,,,,,,,,,,,,,
C17722,,,,,,,,,,,,,,,,,,
C17723,,,,,,,,,,,,,,,,,,
C17724,,,,,,,,,,,,,,,,,,
C17726,,,,,,,,,,,,,,,,,,
C17727,,,,,,,,,,,,,,,,,,
C17728,,,,,,,,,,,,,,,,,,
C17729,,,,,,,,,,,,,,,,,,
C17730,,,,,,,,,,,,,,,,,,
C17731,,,,,,,,,,,,,,,,,,
C17732,,,,,,,,,,,,,,,,,,
C17733,,,,,,,,,,,,,,,,,,
C17734,,,,,,,,,,,,,,,,,,
C17735,,,,,,,,,,,,,,,,,,
C17736,,,,,,,,,,,,,,,,,,
C17737,,,,,,,,,,,,,,,,,,
C17738,,,,,,,,,,,,,,,,,,
C17739,,,,,,,,,,,,,,,,,,
C17740,,,,,,,,,,,,,,,,,,
